Target,Postal Code,Latitude Dgr,Longitude Dgr
1,784,17.974,-66.1173
2,784,17.9807,-66.0951
3,751,17.9833,-66.2909
4,728,17.9982,-66.6292
5,757,18.0168,-66.3808
6,780,18.0446,-66.5779
7,769,18.0739,-66.3623
8,736,18.1225,-66.1339
9,791,18.1412,-65.8073
10,705,18.1442,-66.2487
11,680,18.1543,-67.1405
12,754,18.1847,-65.9669
13,725,18.2141,-66.0455
14,777,18.2312,-65.9059
15,725,18.2322,-66.0199
16,725,18.2412,-66.0407
17,725,18.2468,-66.0159
18,719,18.2604,-66.2803
19,641,18.2677,-66.7114
20,738,18.2963,-65.6448
21,738,18.3395,-65.6572
22,783,18.3416,-66.3122
23,738,18.3431,-65.6743
24,953,18.3443,-66.2771
25,926,18.357,-66.0641
26,956,18.3614,-66.1879
27,965,18.3712,-66.1096
28,976,18.3713,-66.0259
29,773,18.3767,-65.7205
30,926,18.3791,-66.054
31,745,18.3793,-65.7928
32,729,18.3803,-65.8898
33,956,18.3828,-66.1421
34,966,18.3842,-66.1172
35,987,18.3938,-65.997
36,920,18.3998,-66.0969
37,985,18.4059,-65.9649
38,961,18.4069,-66.1649
39,965,18.4107,-66.1009
40,907,18.4119,-66.2546
41,949,18.4133,-66.2544
42,603,18.4245,-67.1499
43,976,18.4315,-66.016
44,617,18.4322,-66.5513
45,949,18.4366,-66.178
46,674,18.4409,-66.4578
47,962,18.4419,-66.1185
48,692,18.4444,-66.3979
49,766,18.4452,-66.0536
50,646,18.4572,-66.2829
51,662,18.4678,-67.0225
52,659,18.4813,-66.7713
53,659,18.4834,-66.8211
54,659,18.485,-66.7714
55,96740,19.6463,-155.9909
56,96720,19.7002,-155.062
57,96732,20.8783,-156.4549
58,96814,21.2949,-157.8432
59,96813,21.3098,-157.862
60,96707,21.342,-158.0753
61,96797,21.3914,-158.0346
62,96782,21.3972,-157.9745
63,96789,21.45,-158.0056
64,96766,21.9823,-159.365
65,33034,25.4576,-80.4731
66,33033,25.484,-80.4595
67,33033,25.4969,-80.4112
68,33032,25.5207,-80.4239
69,33189,25.5709,-80.3761
70,33101,25.6239,-80.3952
71,33196,25.6853,-80.4485
72,33185,25.7414,-80.4327
73,33155,25.746,-80.3328
74,33144,25.7649,-80.3088
75,33174,25.7703,-80.3435
76,33126,25.7871,-80.3353
77,72716,25.8415,-80.3691
78,33147,25.8433,-80.2513
79,33016,25.8586,-80.3255
80,33012,25.8661,-80.2916
81,33018,25.8811,-80.3524
82,33161,25.8985,-80.1929
83,78521,25.9251,-97.477
84,33055,25.9267,-80.2622
85,33162,25.9283,-80.1712
86,33169,25.9357,-80.2077
87,33015,25.9358,-80.2959
88,78521,25.9396,-97.5353
89,78521,25.9426,-97.4241
90,78526,25.9524,-97.4809
91,33056,25.9529,-80.2437
92,78520,25.9753,-97.5204
93,33025,25.9801,-80.3098
94,33009,25.9878,-80.1239
95,33025,25.9935,-80.2504
96,33027,26.0053,-80.3183
97,33029,26.0058,-80.3896
98,33023,26.0076,-80.2044
99,33004,26.0351,-80.1364
100,33024,26.0431,-80.2585
101,34114,26.0572,-81.697
102,33330,26.0621,-80.3106
103,33328,26.0667,-80.2543
104,78578,26.069,-97.2226
105,78566,26.0746,-97.4913
106,33312,26.1191,-80.1751
107,34112,26.1252,-81.7627
108,78557,26.1253,-98.2195
109,33301,26.1363,-80.1448
110,78596,26.142,-97.9916
111,78586,26.1478,-97.6345
112,33323,26.1479,-80.3179
113,34114,26.1488,-81.6891
114,33322,26.1494,-80.2701
115,33313,26.1625,-80.2054
116,33351,26.168,-80.2543
117,78599,26.1747,-97.9878
118,78552,26.1807,-97.717
119,78537,26.1832,-98.0384
120,78503,26.1885,-98.21
121,78516,26.1911,-98.1314
122,78572,26.1936,-98.2872
123,33068,26.2053,-80.2297
124,33068,26.207,-80.2215
125,34105,26.2073,-81.7665
126,33321,26.209,-80.2703
127,78572,26.2142,-98.3082
128,33062,26.2161,-80.1086
129,33069,26.2279,-80.155
130,78501,26.236,-98.2053
131,33063,26.2375,-80.2031
132,33071,26.2422,-80.2674
133,78504,26.2438,-98.2446
134,78576,26.2466,-98.4429
135,78504,26.2563,-98.2359
136,33064,26.2597,-80.128
137,78573,26.2607,-98.3157
138,78539,26.2676,-98.2046
139,34109,26.2708,-81.7456
140,78542,26.2713,-98.1518
141,34110,26.2745,-81.8033
142,33067,26.2784,-80.2032
143,78543,26.2875,-97.9906
144,33067,26.2882,-80.2524
145,33064,26.2932,-80.096
146,78539,26.3013,-98.181
147,33442,26.303,-80.132
148,33076,26.3043,-80.2762
149,78501,26.3139,-98.3111
150,33073,26.3187,-80.2003
151,33428,26.3483,-80.2006
152,78582,26.3657,-98.7949
153,33483,26.4258,-80.0716
154,33484,26.4364,-80.1244
155,33928,26.451,-81.8168
156,78580,26.4552,-97.781
157,33436,26.4891,-80.1213
158,33931,26.4919,-81.9404
159,33435,26.4928,-80.0639
160,33912,26.5253,-81.8686
161,33436,26.529,-80.0958
162,33436,26.5293,-80.1203
163,33919,26.555,-81.9061
164,33463,26.5749,-80.1145
165,33914,26.5789,-81.9919
166,33467,26.5875,-80.1485
167,33901,26.6042,-81.8724
168,33966,26.6108,-81.814
169,33971,26.6148,-81.6671
170,33449,26.6185,-80.2071
171,33990,26.6209,-81.9371
172,33467,26.6214,-80.1476
173,33461,26.6309,-80.0839
174,33415,26.6495,-80.1426
175,33991,26.6496,-81.9847
176,33406,26.6502,-80.1106
177,33909,26.6719,-81.9288
178,33903,26.6795,-81.8985
179,33411,26.6891,-80.1994
180,33406,26.6938,-80.109
181,33411,26.7103,-80.1503
182,33935,26.7379,-81.4687
183,33440,26.7565,-80.9488
184,33407,26.7623,-80.1031
185,33403,26.7952,-80.0883
186,33950,26.8933,-82.0131
187,34224,26.9323,-82.3103
188,33458,26.9326,-80.1284
189,33948,27.0022,-82.1253
190,33948,27.0139,-82.1397
191,33983,27.0249,-82.048
192,34287,27.0346,-82.217
193,34293,27.0477,-82.3958
194,34287,27.0694,-82.2061
195,34997,27.157,-80.2186
196,34229,27.1931,-82.4861
197,78355,27.2004,-98.1427
198,34266,27.2066,-81.8292
199,34974,27.2213,-80.8281
200,34953,27.2526,-80.3751
201,34953,27.262,-80.4049
202,34952,27.2655,-80.2873
203,34233,27.2667,-82.4627
204,34233,27.2921,-82.4501
205,34239,27.2975,-82.4982
206,34986,27.3152,-80.4022
207,34986,27.3162,-80.3809
208,34234,27.3667,-82.5503
209,34243,27.3922,-82.5069
210,34947,27.4214,-80.3779
211,34945,27.4283,-80.328
212,34202,27.4368,-82.457
213,34203,27.4448,-82.5039
214,34203,27.4497,-82.5273
215,78046,27.4535,-99.4741
216,34210,27.4602,-82.6153
217,78363,27.4893,-97.8538
218,34209,27.495,-82.6279
219,34208,27.4959,-82.4824
220,34210,27.5,-82.57
221,33870,27.5129,-81.497
222,78043,27.5184,-99.4518
223,34221,27.5238,-82.5592
224,78041,27.5524,-99.5065
225,33873,27.5683,-81.8133
226,33825,27.6088,-81.5176
227,78045,27.6109,-99.4623
228,32960,27.6334,-80.3875
229,32966,27.6366,-80.443
230,23218,27.6686,-97.2847
231,78418,27.6744,-97.3003
232,78414,27.6792,-97.3752
233,33713,27.7127,-82.648
234,33598,27.7151,-82.3326
235,77009,27.7278,-97.3822
236,78411,27.7279,-97.383
237,33711,27.7362,-82.6822
238,78416,27.738,-97.4389
239,33712,27.7525,-82.6616
240,33707,27.7572,-82.7342
241,78332,27.7697,-98.0435
242,33713,27.7728,-82.6776
243,33578,27.7906,-82.3384
244,33708,27.8158,-82.7814
245,32958,27.8294,-80.4816
246,33781,27.8345,-82.6822
247,33781,27.8399,-82.7301
248,33781,27.8452,-82.6849
249,33534,27.8473,-82.3544
250,78410,27.8538,-97.6333
251,33774,27.8818,-82.83
252,33611,27.8912,-82.5162
253,33578,27.8919,-82.3198
254,33898,27.892,-81.553
255,33771,27.8931,-82.7642
256,78374,27.8944,-97.3055
257,33596,27.8964,-82.2482
258,33830,27.9071,-81.8334
259,33760,27.9131,-82.7278
260,78336,27.9225,-97.1766
261,33511,27.9254,-82.3254
262,33511,27.9255,-82.2702
263,33770,27.9265,-82.7858
264,33770,27.927,-82.7878
265,33860,27.9334,-81.9703
266,33511,27.9406,-82.2651
267,33606,27.9457,-82.4762
268,33607,27.9573,-82.5024
269,33765,27.9593,-82.7483
270,33884,27.9768,-81.649
271,33765,27.9828,-82.7325
272,33584,27.9841,-82.3014
273,33566,27.9861,-82.1189
274,33755,27.987,-82.7738
275,32907,27.9967,-80.6419
276,33610,27.9969,-82.4397
277,33614,27.9973,-82.503
278,33803,28.0008,-81.9595
279,33615,28.0064,-82.5986
280,33880,28.0067,-81.7223
281,34698,28.0206,-82.7505
282,33614,28.0226,-82.5068
283,33634,28.0269,-82.5589
284,33604,28.0321,-82.4577
285,32904,28.0379,-80.6478
286,34677,28.0437,-82.6737
287,78382,28.048,-97.0448
288,33624,28.0496,-82.518
289,32901,28.0553,-80.6233
290,33823,28.0601,-81.816
291,34685,28.0601,-82.7062
292,33625,28.0618,-82.5522
293,33612,28.0682,-82.4282
294,33618,28.0858,-82.5027
295,33613,28.0903,-82.4532
296,34684,28.0952,-82.7409
297,33809,28.1194,-81.9771
298,32935,28.1228,-80.6745
299,33844,28.126,-81.6369
300,32937,28.1368,-80.5818
301,34759,28.1425,-81.448
302,34689,28.1472,-82.7435
303,33647,28.1554,-82.3566
304,32935,28.1713,-80.6739
305,34690,28.1754,-82.7394
306,33549,28.18,-82.4671
307,34655,28.2078,-82.6683
308,34772,28.2228,-81.2938
309,32940,28.2331,-80.7242
310,33543,28.2347,-82.3442
311,34769,28.2554,-81.3156
312,33541,28.2696,-82.1912
313,34668,28.2834,-82.7185
314,34654,28.2837,-82.6768
315,34746,28.3018,-81.4587
316,34741,28.3066,-81.4352
317,34747,28.33,-81.5883
318,34667,28.3406,-82.696
319,34746,28.3416,-81.4864
320,34743,28.3417,-81.3288
321,33525,28.3422,-82.1856
322,34744,28.3438,-81.3861
323,34714,28.3552,-81.6725
324,32952,28.3596,-80.6685
325,32824,28.366,-81.3648
326,32837,28.3825,-81.4063
327,32832,28.3899,-81.2486
328,32922,28.3953,-80.7531
329,78543,28.4203,-97.7578
330,78102,28.422,-97.7533
331,32837,28.4281,-81.414
332,32837,28.4281,-81.414
333,32819,28.4399,-81.4765
334,32819,28.4477,-81.4245
335,34606,28.4584,-82.6312
336,32822,28.4738,-81.2869
337,32839,28.4749,-81.3991
338,34787,28.4765,-81.6295
339,34609,28.4767,-82.4858
340,32835,28.4958,-81.5066
341,32822,28.4981,-81.3119
342,72756,28.5034,-82.2169
343,32822,28.505,-81.3128
344,32825,28.5112,-81.2586
345,32806,28.5119,-81.3749
346,32811,28.5154,-81.4628
347,32805,28.5278,-81.4169
348,34711,28.53,-81.7313
349,34613,28.5312,-82.5057
350,32828,28.5362,-81.2091
351,34601,28.5371,-82.4074
352,32828,28.5371,-81.1489
353,32825,28.5405,-81.276
354,78834,28.5428,-99.8486
355,34761,28.5496,-81.5324
356,32818,28.55,-81.4909
357,32780,28.5553,-80.8427
358,32817,28.566,-81.2179
359,32808,28.5713,-81.4174
360,32807,28.5763,-81.3086
361,32810,28.6044,-81.3943
362,32810,28.6125,-81.4543
363,32765,28.6134,-81.2091
364,32765,28.6172,-81.2601
365,77979,28.632,-96.6275
366,32707,28.6353,-81.3234
367,32708,28.6486,-81.2781
368,32703,28.6496,-81.4693
369,32765,28.6536,-81.2096
370,32714,28.66,-81.4211
371,33513,28.6658,-82.1393
372,32703,28.6715,-81.4561
373,78852,28.7012,-100.4808
374,32712,28.7046,-81.511
375,32773,28.7598,-81.282
376,34446,28.7629,-82.55
377,32746,28.7845,-81.3041
378,32771,28.8026,-81.3282
379,34448,28.808,-82.5772
380,77901,28.8159,-96.9606
381,32757,28.8177,-81.6731
382,78119,28.8345,-97.8643
383,34748,28.8425,-81.899
384,34453,28.8577,-82.3926
385,32163,28.8638,-81.9563
386,32738,28.8698,-81.1641
387,77904,28.878,-96.994
388,34461,28.8913,-82.4895
389,32713,28.8979,-81.3041
390,78061,28.8989,-99.0942
391,32725,28.9069,-81.2453
392,32763,28.9138,-81.2789
393,32162,28.9302,-82.0312
394,78064,28.9379,-98.5124
395,34491,28.9626,-81.9649
396,32162,28.981,-82.0032
397,77414,28.9838,-95.9345
398,77957,28.9889,-96.6498
399,32724,29.012,-81.3014
400,32168,29.0157,-80.9937
401,77566,29.0454,-95.4589
402,34481,29.0566,-82.2761
403,32720,29.0618,-81.3017
404,34432,29.0633,-82.4557
405,34476,29.0874,-82.2512
406,77954,29.0895,-97.2713
407,32127,29.1168,-81.0195
408,34472,29.1186,-82.0235
409,78016,29.1334,-98.8943
410,32129,29.1422,-81.0333
411,32129,29.1448,-81.0144
412,77486,29.1509,-95.6585
413,78114,29.1522,-98.1641
414,34471,29.1578,-82.1664
415,78114,29.1623,-98.18
416,32119,29.1726,-81.0299
417,77515,29.1841,-95.4359
418,34470,29.2091,-82.0637
419,77437,29.2168,-96.2926
420,78801,29.2351,-99.7543
421,32117,29.2489,-81.0672
422,32174,29.2589,-81.115
423,78264,29.2626,-98.5441
424,77551,29.265,-94.8331
425,77488,29.3286,-96.1245
426,78221,29.3378,-98.5051
427,78211,29.3385,-98.5549
428,78861,29.3437,-99.1275
429,78223,29.3482,-98.4335
430,78214,29.3529,-98.4798
431,78009,29.3578,-98.8583
432,78242,29.3589,-98.6346
433,78223,29.3761,-98.4324
434,78840,29.3958,-100.9011
435,78220,29.4004,-98.3862
436,77568,29.402,-95.0376
437,78245,29.417,-98.6796
438,77511,29.4217,-95.2308
439,78253,29.4337,-98.7136
440,78245,29.4426,-98.6423
441,77964,29.4586,-96.938
442,78228,29.4586,-98.5534
443,78251,29.4598,-98.6709
444,78244,29.465,-98.3569
445,77573,29.4702,-95.0898
446,70345,29.4708,-90.3242
447,78251,29.4875,-98.6682
448,78213,29.4879,-98.5377
449,78229,29.4901,-98.5876
450,78209,29.4902,-98.4374
451,78109,29.498,-98.3251
452,78239,29.4982,-98.351
453,77573,29.499,-95.1256
454,78254,29.501,-98.7048
455,32626,29.5022,-82.8676
456,78218,29.5076,-98.375
457,78216,29.5149,-98.4819
458,78629,29.5164,-97.4492
459,78250,29.5181,-98.6611
460,78250,29.5188,-98.6334
461,78629,29.5211,-97.4438
462,78254,29.5254,-98.7195
463,78217,29.5274,-98.4387
464,77565,29.5348,-95.0183
465,78109,29.536,-98.3335
466,77459,29.5366,-95.5166
467,77581,29.546,-95.2359
468,78148,29.5475,-98.3082
469,32164,29.5498,-81.2254
470,77546,29.5519,-95.1592
471,78217,29.5534,-98.407
472,78231,29.5559,-98.5186
473,77584,29.5564,-95.4158
474,77469,29.5572,-95.7599
475,77584,29.5581,-95.3827
476,78023,29.5591,-98.6786
477,78249,29.5646,-98.5961
478,78154,29.565,-98.2583
479,78155,29.5655,-97.945
480,77581,29.5734,-95.2831
481,77459,29.5734,-95.568
482,78108,29.574,-98.2366
483,78249,29.5745,-98.5658
484,70363,29.5846,-90.6926
485,78247,29.5918,-98.3557
486,78154,29.6041,-98.275
487,70360,29.6079,-90.7521
488,78232,29.6124,-98.4707
489,77478,29.6135,-95.6445
490,32693,29.6143,-82.8056
491,70364,29.6237,-90.7479
492,32608,29.6276,-82.3886
493,32148,29.6286,-81.8801
494,77075,29.6308,-95.2376
495,32177,29.6385,-81.681
496,32628,29.6385,-83.1389
497,77477,29.6441,-95.573
498,77505,29.6466,-95.1614
499,77450,29.6481,-95.6807
500,77478,29.6521,-95.6174
501,77071,29.6571,-95.53
502,32641,29.6639,-82.3011
503,77571,29.6669,-95.1
504,78257,29.6688,-98.6354
505,77096,29.6744,-95.4954
506,77096,29.6769,-95.4575
507,77099,29.6793,-95.5613
508,70380,29.6837,-91.2671
509,78130,29.6838,-98.1279
510,32609,29.6861,-82.3391
511,77072,29.6874,-95.5861
512,77406,29.6901,-95.7746
513,70394,29.691,-90.5543
514,77506,29.6933,-95.2104
515,78934,29.6946,-96.5384
516,77406,29.6975,-95.8413
517,70380,29.7054,-91.2006
518,32653,29.7085,-82.3566
519,77023,29.7162,-95.3129
520,77082,29.7213,-95.6474
521,77081,29.723,-95.465
522,77077,29.7332,-95.5914
523,77063,29.7356,-95.5117
524,77494,29.744,-95.793
525,77474,29.7578,-96.1526
526,77450,29.7585,-95.7311
527,77015,29.768,-95.177
528,77007,29.7728,-95.4013
529,70301,29.7743,-90.8182
530,77521,29.7763,-94.9744
531,78006,29.7787,-98.7244
532,77494,29.784,-95.804
533,77055,29.7888,-95.4651
534,77449,29.789,-95.7221
535,77043,29.7932,-95.5649
536,32615,29.8006,-82.509
537,78070,29.8015,-98.4221
538,77055,29.8028,-95.485
539,77015,29.806,-95.1652
540,70301,29.8095,-90.8183
541,70538,29.8142,-91.5131
542,77523,29.8172,-94.8968
543,77449,29.8185,-95.7671
544,77080,29.8212,-95.5442
545,77022,29.8299,-95.3771
546,77084,29.8443,-95.6448
547,77040,29.8539,-95.5091
548,32086,29.8562,-81.3256
549,78644,29.8569,-97.6655
550,77449,29.8607,-95.7165
551,70058,29.8617,-90.045
552,78644,29.8622,-97.6694
553,77095,29.877,-95.6517
554,70072,29.8786,-90.0933
555,78666,29.8835,-97.9124
556,77532,29.8943,-95.0652
557,70058,29.8954,-90.0573
558,77433,29.8979,-95.6832
559,78945,29.9008,-96.9063
560,78945,29.9036,-96.9091
561,70039,29.9048,-90.3724
562,77433,29.9108,-95.7285
563,70114,29.9114,-90.0204
564,32259,29.9122,-81.4099
565,77086,29.9132,-95.4867
566,70053,29.9134,-90.0538
567,77037,29.918,-95.4156
568,77065,29.9199,-95.6023
569,32091,29.9223,-82.1302
570,70130,29.9251,-90.0702
571,70075,29.9341,-89.9242
572,77642,29.9365,-93.9412
573,77396,29.9365,-95.2527
574,77640,29.942,-93.9937
575,77433,29.9425,-95.6805
576,70123,29.9495,-90.1795
577,70043,29.959,-89.9839
578,77069,29.9647,-95.5333
579,70510,29.973,-92.0952
580,77429,29.9759,-95.6979
581,77346,29.978,-95.1931
582,77429,29.9813,-95.6105
583,70560,29.9862,-91.8155
584,77346,29.9957,-95.1762
585,77068,29.9981,-95.4843
586,70563,30.0011,-91.7974
587,70005,30.0019,-90.1291
588,70003,30.0036,-90.2293
589,70126,30.0056,-90.0379
590,77338,30.009,-95.2834
591,78640,30.0101,-97.8592
592,77375,30.0142,-95.5951
593,70065,30.0206,-90.2376
594,77611,30.0248,-93.8445
595,70065,30.025,-90.2681
596,70128,30.0433,-89.9619
597,77379,30.0494,-95.4936
598,78028,30.0629,-99.1672
599,77373,30.0644,-95.406
600,77373,30.0648,-95.4305
601,77339,30.0693,-95.2146
602,70068,30.0747,-90.4983
603,77375,30.0758,-95.625
604,77575,30.0759,-94.775
605,77379,30.0774,-95.5127
606,78610,30.0866,-97.825
607,70549,30.0886,-92.6717
608,77630,30.0905,-93.7655
609,77445,30.0923,-96.0603
610,70346,30.0951,-90.9804
611,32003,30.0989,-81.7073
612,32068,30.101,-81.774
613,32348,30.102,-83.5801
614,78602,30.1034,-97.3325
615,32068,30.1057,-81.8338
616,77365,30.1071,-95.2337
617,77386,30.1144,-95.387
618,32259,30.1197,-81.6239
619,77386,30.122,-95.4389
620,77706,30.1228,-94.1674
621,77380,30.1235,-95.4578
622,64055,30.1266,-95.4516
623,77375,30.1343,-95.5506
624,32065,30.1377,-81.7689
625,77833,30.14,-96.3932
626,58301,30.1407,-91.9462
627,77662,30.1439,-94.0132
628,70518,30.1442,-91.9435
629,32401,30.1509,-85.7466
630,77357,30.1523,-95.221
631,32404,30.1616,-85.5933
632,78748,30.1651,-97.7905
633,32223,30.1773,-81.6253
634,78942,30.1777,-96.9156
635,70508,30.1781,-92.0061
636,32258,30.179,-81.556
637,32407,30.1803,-85.8049
638,32055,30.1813,-82.6775
639,32257,30.1854,-81.6093
640,70506,30.1871,-92.0785
641,32405,30.1876,-85.6679
642,77382,30.1899,-95.5883
643,70605,30.1951,-93.246
644,70607,30.1956,-93.1764
645,32244,30.2072,-81.7602
646,77384,30.2099,-95.4599
647,77354,30.2113,-95.7577
648,70601,30.2128,-93.2184
649,32327,30.2169,-84.3603
650,32413,30.2181,-85.8661
651,32256,30.2194,-81.5594
652,78704,30.221,-97.7539
653,32444,30.2263,-85.6463
654,70647,30.2308,-93.0192
655,78735,30.2322,-97.8233
656,70663,30.233,-93.328
657,70526,30.2333,-92.3648
658,70737,30.2353,-90.9089
659,70501,30.2396,-92.0157
660,70546,30.2446,-92.6592
661,32210,30.2507,-81.753
662,78624,30.2552,-98.8525
663,77657,30.2585,-94.2166
664,70458,30.2608,-89.784
665,32063,30.2627,-82.1089
666,70764,30.2637,-91.2549
667,36542,30.2674,-87.6862
668,70601,30.2688,-93.1796
669,36561,30.2693,-87.5943
670,32210,30.2715,-81.757
671,70461,30.2785,-89.7489
672,32207,30.2793,-81.629
673,32216,30.2836,-81.5627
674,32224,30.2847,-81.4626
675,70769,30.2847,-90.9572
676,70517,30.2932,-91.9102
677,70458,30.2981,-89.7622
678,32205,30.3016,-81.7584
679,70611,30.3021,-93.1993
680,39576,30.3063,-89.3851
681,70460,30.3082,-89.8289
682,32225,30.3172,-81.4919
683,32224,30.3184,-81.4505
684,70520,30.3188,-92.0303
685,70769,30.3234,-90.9208
686,32060,30.3245,-82.964
687,70769,30.3304,-90.9869
688,77304,30.3314,-95.4792
689,77327,30.3337,-95.098
690,39571,30.3357,-89.1887
691,78753,30.3393,-97.6897
692,77656,30.3405,-94.147
693,32225,30.3423,-81.5454
694,78653,30.3475,-97.5442
695,78621,30.3495,-97.3901
696,70810,30.3519,-91.1099
697,32277,30.3537,-81.5623
698,78757,30.3555,-97.7349
699,39567,30.3578,-88.5492
700,32506,30.3606,-87.3618
701,32561,30.3654,-87.1685
702,70448,30.3725,-90.0773
703,32459,30.3771,-86.2889
704,70809,30.3775,-91.0616
705,36535,30.3825,-87.6864
706,77356,30.3844,-95.6504
707,39581,30.3866,-88.5187
708,32563,30.3871,-87.0656
709,32541,30.3896,-86.4497
710,77868,30.3922,-96.0705
711,39531,30.3924,-88.995
712,39553,30.394,-88.6549
713,77868,30.3948,-96.0717
714,32507,30.3957,-87.2798
715,70808,30.3957,-91.16
716,39507,30.3994,-89.0194
717,39531,30.4011,-88.9755
718,32566,30.4031,-86.9147
719,39531,30.4038,-88.9586
720,70817,30.4095,-91.0206
721,70816,30.4098,-91.0543
722,78726,30.4109,-97.853
723,32202,30.4119,-81.6881
724,32566,30.4122,-86.8308
725,39564,30.4123,-88.7603
726,78753,30.4137,-97.6765
727,70767,30.4205,-91.2168
728,70808,30.4208,-91.1429
729,39503,30.4232,-89.0887
730,32311,30.4255,-84.2143
731,70816,30.431,-91.0779
732,39564,30.4348,-88.8288
733,39540,30.4369,-88.8917
734,70816,30.4377,-91.0047
735,32506,30.4386,-87.2773
736,32547,30.4409,-86.6415
737,70433,30.4433,-90.0788
738,70454,30.4437,-90.4533
739,70726,30.4439,-90.9453
740,39532,30.4443,-88.9442
741,32218,30.4504,-81.7067
742,39503,30.4514,-89.1015
743,78660,30.4536,-97.607
744,39540,30.4566,-88.8953
745,32317,30.4607,-84.2172
746,32304,30.462,-84.3592
747,70815,30.4625,-91.0909
748,78717,30.4671,-97.7893
749,70433,30.4722,-90.0847
750,70726,30.4726,-90.9544
751,70785,30.4765,-90.8598
752,32218,30.4774,-81.6387
753,32526,30.4779,-87.3083
754,78664,30.4831,-97.6698
755,32303,30.4889,-84.3184
756,70535,30.4915,-92.447
757,36541,30.4957,-88.3324
758,32504,30.4975,-87.1927
759,70401,30.5017,-90.4944
760,70570,30.5089,-92.0863
761,39466,30.514,-89.6624
762,70455,30.5162,-90.3206
763,32578,30.5173,-86.4603
764,70570,30.5207,-92.0655
765,36532,30.5223,-87.8488
766,78613,30.5226,-97.8345
767,32534,30.5274,-87.2716
768,32514,30.5315,-87.2323
769,36567,30.5321,-87.7111
770,32534,30.5327,-87.3145
771,78665,30.5339,-97.6114
772,78613,30.5356,-97.7866
773,77836,30.5391,-96.7003
774,70818,30.5417,-91.0252
775,32312,30.5453,-84.2291
776,70818,30.5477,-91.0559
777,39466,30.5558,-89.6649
778,32351,30.557,-84.5955
779,70706,30.562,-90.9588
780,36582,30.5637,-88.214
781,70714,30.5803,-91.1313
782,36619,30.594,-88.1628
783,77845,30.5973,-96.3001
784,76574,30.5986,-97.4185
785,78654,30.5995,-98.2718
786,32571,30.6008,-87.1169
787,32570,30.6054,-87.062
788,32097,30.6197,-81.5345
789,36526,30.6251,-87.9046
790,77807,30.632,-96.3819
791,70443,30.6366,-90.5063
792,36695,30.6391,-88.2464
793,36609,30.6415,-88.1893
794,76567,30.6424,-97.0322
795,70554,30.6431,-92.4204
796,78628,30.6452,-97.6921
797,32034,30.6474,-81.4562
798,36609,30.6496,-88.1623
799,70791,30.6511,-91.1422
800,77802,30.6527,-96.3614
801,77802,30.6574,-96.3303
802,36606,30.6697,-88.1051
803,36608,30.6781,-88.1949
804,36695,30.6782,-88.2226
805,70760,30.6793,-91.4662
806,36606,30.6844,-88.125
807,70586,30.6873,-92.261
808,70760,30.6886,-91.4642
809,32435,30.7046,-86.1251
810,77340,30.7138,-95.5706
811,77351,30.7162,-94.9549
812,36618,30.7171,-88.1633
813,32448,30.7277,-85.1885
814,32536,30.7278,-86.5645
815,70422,30.729,-90.5296
816,32428,30.7526,-85.5471
817,36575,30.7618,-88.2295
818,75979,30.7638,-94.4195
819,31558,30.7783,-81.6188
820,70427,30.7877,-89.8627
821,71463,30.7934,-92.6779
822,70427,30.7936,-89.8651
823,36571,30.7993,-88.0971
824,31601,30.8261,-83.3196
825,39577,30.8456,-89.1445
826,70722,30.847,-91.0015
827,31757,30.86,-83.9448
828,70634,30.8662,-93.288
829,31602,30.8808,-83.2876
830,36507,30.8861,-87.7901
831,39828,30.8871,-84.2035
832,39819,30.8899,-84.5711
833,79735,30.8944,-102.9
834,79735,30.8965,-102.9072
835,39452,30.9018,-88.5952
836,75951,30.9083,-94.0155
837,31605,30.9156,-83.2575
838,70444,30.936,-90.5306
839,77864,30.9569,-95.8941
840,72716,31.0042,-83.0753
841,31634,31.0309,-82.7691
842,36502,31.038,-87.4952
843,39845,31.0386,-84.881
844,36340,31.0515,-85.8994
845,76548,31.0554,-97.6561
846,76550,31.0617,-98.1589
847,76502,31.0662,-97.3672
848,76548,31.07,-97.6744
849,76542,31.072,-97.711
850,76513,31.0819,-97.4608
851,76549,31.0832,-97.7874
852,76542,31.0895,-97.7294
853,76542,31.0895,-97.7294
854,71350,31.0957,-92.0625
855,76549,31.1073,-97.8004
856,76825,31.1098,-99.3309
857,36375,31.1106,-85.5806
858,72761,31.1127,-99.3338
859,76502,31.1146,-97.4149
860,76522,31.1181,-97.8707
861,71446,31.1188,-93.2747
862,31779,31.12,-84.1574
863,31620,31.1331,-83.4399
864,36426,31.1484,-87.0637
865,31788,31.1702,-83.7579
866,31730,31.174,-84.148
867,36312,31.1765,-85.2377
868,36301,31.1788,-85.4045
869,31520,31.1935,-81.4875
870,31503,31.1979,-82.3211
871,31525,31.2128,-81.4856
872,31501,31.2203,-82.3462
873,36305,31.232,-85.4508
874,31730,31.2358,-84.1986
875,39429,31.244,-89.8134
876,39648,31.2635,-90.4733
877,36303,31.2681,-85.4411
878,71301,31.2709,-92.4873
879,71301,31.2786,-92.4519
880,71303,31.292,-92.5137
881,31642,31.2994,-82.8574
882,75904,31.2996,-94.7315
883,76661,31.3044,-96.8768
884,39402,31.3084,-89.3213
885,36330,31.3158,-85.8265
886,39402,31.3185,-89.3794
887,75835,31.3204,-95.4346
888,36420,31.3218,-86.445
